,1,0
"Cumprindo a promessa de se deslocar ao Porto na primeira terça-feira de cada mês, para reuniões de trabalho com os responsáveis autárquicos e os agentes culturais da cidade, o ministro recebeu ontem, entre outros, o director do Teatro Nacional de S. João, Ricardo Pais, a responsável do Teatro Rivoli, Isabel Alves Costa, e ainda representantes do Teatro ArtImagem e do Museu de Imprensa, cuja primeira fase será inaugurada pelo Presidente da República na próxima sexta-feira.",expl,1
Cá dentro ninguém se apercebe de que um teimoso ébrio quer impor a sua presença.,expl,1
"Dallari, após negociações com os laboratórios, candidamente anunciou que para janeiro, não se pode fazer mais nada, mas em fevereiro os reajustes serão iguais à inflação.",nsubj,1
Apaixonou-se por um cego que não era aluno dele.,obj,1
"Ao sair da penumbra, arrastando uma coisa parecida com névoa cinzenta e oleosa, suspensa a dois palmos da cabeça, João Carlos andou três ou quatro passos e parou com um suspiro, como se as suas pernas utilizassem um sistema de suspensão a ar.",fixed,1
"Neste último ano, o que é que o PSD propôs em matéria cultural?, perguntou o ministro, aludindo ao primeiro aniversário da liderança de Marcelo Rebelo de Sousa, que se celebrava à mesma hora em Santa Maria da Feira.",expl,1
"A entidade patronal da Guial, a empresa têxtil de Barcelos cujos trabalhadores se mantêm em greve desde a passada quinta-feira, requereu ao Tribunal Judicial de Barcelos a ilegalidade da medida tomada recentemente pelos trabalhadores e que consistiu no impedimento da saída de quatro carrinhas da companhia carregadas de mercadoria.",expl,1
"A confirmarem-se os confrontos, serão o primeiro incidente fronteiriço grave desde a morte de oito diplomatas e um jornalista iranianos no Afeganistão, no princípio de Agosto, o acontecimento que agudizou a crise entre os dois países.",expl,1
"A coreografia criada por Bil T. Jones para An American Evening chama-se I Want to Cross Over, com música gospel cantada por Liz McComb.",expl,1
"A coreografia de Susan Marshall que o Ballet de Lyon dança hoje chama-se Central Figure, com música de Philip Glass.",expl,1
A criação de um Conselho Nacional do Ambiente seria um passo decisivo para criar um fórum onde se cruzassem todas as forças que atravessam horizontalmente as questões de ambiente e desenvolvimento.,expl,1
A crise no MG aprofundou-se no início de dezembro com o declínio nos preços internacionais do petróleo.,expl,1
"A decisão do Grupo ficaria então muito complicada, com três equipas com hipóteses de chegar ao fim com 14 pontos e a ser preciso recorrer ao foto-finish para saber quem se apuraria.",expl,1
"A decisão foi tomada ontem, depois de um encontro com uma representação dos moradores que se queixam do tráfico de droga na zona, atribuindo-o à comunidade cigana ali instalada há mais de 20 anos.",expl,1
"A defesa desta estratégia de guerra total no plenário das Nações Unidas não assenta exclusivamente no impulso que a questão timorense ganhou com a atribuição do Nobel a Horta e a Belo Ramos Horta já tinha sugerido esse passo num memorando que fez chegar ao Palácio das Necessidades meses antes de se conhecer a escolha de Oslo --, mas o certo é que o Nobel da Paz timorense constitui um reforço importante.",nsubj,1
A derrapagem da economia acentua-se.,expl,1
"A discussão centrar-se-á em três grandes painéis: a edição na sociedade europeia de informação, a dimensão cultural no Tratado da União Europeia e o mercado do livro na Europa: problemas de comercialização preço fixo.",expl,1
"A embarcação, de 30 lugares e 14 metros de comprimento, destina-se ao tráfego entre as ilhas do grupo central do arquipélago, viajando prioritariamente entre a Graciosa e a Terceira.",expl,1
"A empresa, com sede em Caieiras 35 km a norte de SP, pretende se mudar para o Empresarial Jaraguá, onde adquiriu 6.000 m2.",expl,1
A equipa do Sporting apresentou-se no Municipal de Chaves com Capucho a ocupar a posição de Cadete.,obj,1
"A circular justifica a iniciativa por terem surgido alguns problemas no tratamento de Testemunhas de Jeová, quando é imperativo ou há a eventualidade de se administrar sangue, como medida indispensável à manutenção da vida.",nsubj,1
"A estação de Carnaxide tem um prazo de 48 horas para responder, devendo a CNE na sua próxima reunião tomar uma decisão, que, se for desfavorável à SIC, lhe poderá custar uma coima entre os mil e 10 mil escudos.",mark,1
A exposição formada sobretudo por objectos provenientes de colecções particulares inicia-se cronologicamente no século XVII e vem até aos nossos dias.,expl,1
"A extrema direita fez uma campanha eleitoral moderna, servindo-se do processo direct mailing americano enviando os seus panfletos xenófobos, do tipo Hamburgo tem de permanecer um estado alemão, pelo correio, em especial a milhares de jovens eleitores.",expl,1
"A falta de profundidade atacante, a azelhice no remate aspecto em que apenas Juskoviak esteve diferente para melhor foram razões para o nulo que se verificava na primeira parte.",expl,1
"A finalizar, o protesto solicita uma intervenção do presidente da Junta de Freguesia, a fim de esclarecer esta situação ou, se possível, acabar com as sessões.",mark,1
"A forma como todo o processo tem vindo a ser encaminhado é, aliás, susceptível de gerar expectativas perversas, porque é na forma como as coisas irão ser levadas à prática que as pessoas se dividem.",obj,1
"A grande dúvida que circula entre a comunidade timorense é a razão que teria levado esta mulher doente Wendi tem esclerose múltipla a escolher o jornal Kompas para prestar tais declarações, pois se, em tudo isto, existe um fundo de verdade, um periódico indonésio seria a última escolha para alguém que quer ter o mínimo de credibilidade, comentam.",mark,1
"A história remonta a 1983, altura em que o Governo do Bloco Central, através do Ministério do Equipamento Social, titulado pelo socialista Rosado Correia, assinou com a Câmara de Fafe um protocolo no qual se comprometia a custear um centro coordenador de transportes até ao montante de cem mil contos e a financiar em 90 por cento a construção de uma via circular à cidade, como contrapartidas à desactivação da linha férrea entre Guimarães e Fafe.",expl,1
A impopularidade pessoal e do seu executivo tornara-se demasiada.,obj,1
A imprensa já se esqueceu de que os oligopólios são o vilão da URV e do plano FHC.,expl,1
"A justificação, para muitos analistas, pode procurar-se na frase de alívio de Murayama após o seu copo de saké.",expl,1
A legislação prevê multa de 300% sobre o valor da venda para quem se recusar a emitir a nota.,expl,1
"A comissão mista deverá iniciar amanhã os seus trabalhos que, espera-se, estejam terminados no fim da semana.",nsubj,1
"A cimeira sindical ibérica já não deverá realizar-se este ano, segundo apurou o PÚBLICO.",expl,1
"Ao princípio, quando vi ali o carro, sempre pensei que fosse o engenheiro que vinha vistoriar a obra.",cop,1
"A Media Capital do grupo SOCI, que gere a TVI, apresenta assim mais um argumento para a assembleia de credores que se realiza no próximo dia 14.",expl,1
"A 45 anos de governação do Partido Nacional, quatro dos quais sob a batuta de Frederik Willem de Klerk, deverá seguir-se agora um período indeterminável de preponderância política do Congresso Nacional Africano ANC, criado em 1912 para conseguir o fim do racismo.",expl,1
"A 5, no Barreiro, visita a Sociedade Agrícola Lavradiense, a 9, na Azueira, Mafra, encontra-se de novo com agricultores, na Central Fruteira e a 10 visita a Adega Regional de Colares.",expl,1
"A AIE-Guaraldi, da Reppublica di San Marino chancelou este livro que se deixa inquietar com o desaparecimento da Ilha de Moçambique.",expl,1
"A Administração da Casa Branca decidiu ontem manter algumas distâncias face às declarações do antigo Presidente democrata norte-americano Jimmy Carter após a sua visita a Pale o bastião da liderança sérvia da Bósnia nos arredores de Sarajevo --, ao recordar que os sérvios bósnios continuam a ser considerados os agressores no conflito que se prolonga há mais de dois anos e meio nesta república balcânica.",expl,1
A América tem de preparar-se para o futuro.,obj,1
"A Comissão Europeia considerou ontem politicamente inoportuno avançar com uma proposta de harmonização dos impostos sobre os produtos energéticos que, a concretizar-se, poderia provocar um aumento do gasóleo em Portugal de quase 25 escudos em 2002.",expl,1
A Câmara Municipal aponta os complicados processos burocráticos como os grandes entraves para que tudo se concretize uma vez que a maioria dos apoios financeiros já estará garantida.,expl,1
A Deco tem uma posição oposta e o organismo visado limita-se a propor uma leitura atenta do relatório de actividades desenvolvidas.,expl,1
A ESCOLA de Excelência escreve-se em maiúsculas.,expl,1
"A Eufrasio Veículos, revendedora Ford, aposta no showroom sazonal e se prepara para começar a atuar em Campos do Jordão por dois meses.",expl,1
"A Grã-Bretanha estará preparada para impor o seu domínio directo sobre Gibraltar, para controlar a banca e o sistema legal respectivos, numa tentativa para acabar com as alegações de que a colónia se transformou num centro de lavagem de dinheiro, informou ontem o jornal Sunday Telegraph.",expl,1
"A Grã-Bretanha pediu na segunda-feira à Comunidade Europeia que fosse banido um açúcar artificial usado na produção de refrigerantes, revelaram fontes diplomáticas comunitárias e industriais citadas pela Reuter.",aux:pass,1
"A PSP sabia que os assaltantes se deslocavam numa carrinha Renault Express, facto que a levou a mandar parar o veículo onde seguiam.",expl,1
"A campanha eleitoral encerrou-se na noite de quinta-feira, com um pronunciamento de oito minutos de todos os candidatos.",expl,1
"A Rússia, insensível aos protestos dos EUA e de Israel, já se tinha comprometido, no início do ano, a instalar naquele mesmo local um reactor de 1000 megawatts, num negócio avaliado em mil milhões de dólares.",obj,1
A Secretaria Municipal da Administração afirmou ontem que poderá rever o decreto do prefeito Paulo Maluf que proíbe a contratação de portadores de doenças com possibilidade de se tornarem incapazes no futuro.,expl,1
A Suécia não se arriscou no ataque em nenhum momento da partida,obj,1
A [ sul-africana ] Meyer não sei se escolherá os 10.000m ou a maratona e as chinesas apresentam altos e baixos e nunca repetiram as marcas de 1993.,mark,1
"A actual administração da TVI, presidida por Miguel Paes do Amaral, líder do grupo SOCI, e a Antena 3 espanhola assinaram ontem um acordo de parceria estratégica, em que se comprometem a duplicar o actual capital social do quarto canal português.",expl,1
"A administração sempre foi bastante conservadora nas suas aplicações de capital, que se traduzem principalmente por investimentos no sector do petróleo e pela gestão de uma carteira de títulos no valor de dois biliões de dólares nos Estados Unidos, composta por acções e obrigações.",expl,1
"A advertência foi feita ontem em Tóquio pelo secretário norte-americano do Tesouro, Lloyd Bentsen, depois de se ter encontrado a seu pedido com o primeiro-ministro Morihiro Hosokawa e o ministro das Finanças Hirohisa Fujii.",expl,1
"A agência referiu que um indivíduo não identificado e que se exprimia mal em turco telefonou de um país estrangeiro para afirmar que o grupo tinha em seu poder o tenente-coronel Mike Couillard, 37 anos, e o seu filho Matthew, dez anos.",expl,1
"A arquitectura de Siza Vieira não o permite, talvez porque em todo o lado seja próprio da liderança cultural, o não se submeter às regras que ela própria cria.",expl,1
A assessoria de imprensa da Secretaria de Vias Públicas disse ontem que a prefeitura só vai se manifestar depois que for notificada pela Justiça.,expl,1
"A atleta e o seu técnico, João Campos, elegeram a corrida de 10.000m como um meio de ela se sagrar campeã olímpica.",expl,1
"A aumentar a confusão geral nos meios jornalísticos, chegou entretanto às redacções um outro fax, este assinado pelo deputado Pacheco Pereira, em que se afirma:",nsubj,1
"A luta é de todos, o que prejudica os colegas, prejudica-me a mim, disse Maria Teresa Feio, educadora de infância de Albergaria, enquanto se preparava para participar na manifestação organizada pela Federação Nacional de Professores Fenprof, ontem, em Lisboa.",expl,1
"A maior área queimada verificou-se no distrito de Santarém, com oito mil hectares, enquanto em Bragança arderam apenas 64 hectares.",expl,1
"A modelo Monique Evans, um dos destaques do Carnaval carioca deste ano, vai submeter-se a uma tomografia computadorizada na próxima semana para verificar a origem de um pontinho que apareceu em seu rim.",expl,1
"Além de aumentar o número de cassações, deve-se estimular as demais CPIs sobre Empreiteiras, financiamentos eleitorais e CUT - a CPI da CUT terá o dom de trazer à tona possíveis desvios da burocracia e da praga do corporativismo, o que, acreditem, vai acabar ajudando não apenas o PT mas a democracia.",nsubj,1
"Agora, a polícia inclina-se para que o assassinato tenha a ver com a promoção de John Gotti Junior ao cargo de chefe da família durante o encarceramento do pai.",obj,1
"Agora, os oficiais envolvidos se referem sempre ao comando das ações como Centro de Coordenação de Operações de Combate ao Crime Organizado Ccocco.",expl,1
"Agora, perante os olhos da velha Elvira, sentada no centro da sala com os xailes e o casaco que a protegem do frio, encontra-se o vestido verde com os botões com pequenos sabres dourados idealizado pela costureira Danilina.",expl,1
"Ainda assim, é de se supor que existam bons agentes de polícia.",nsubj,1
"Ainda deste, aqui sob o nome de DJ Vibe, irá ser lançado já em Janeiro um maxi-single já anunciado pela Kaos, a que se juntarão os dos Urban Dreams e Tó Ricciardi.",expl,1
"Ainda em setembro, no final do mês, encerram-se as inscrições nos colégios Santa Cruz para a 1ª série do 1º grau e Santo Américo.",expl,1
"Ainda se considera, pela última vez, ser desnecessária a prisão, dita o juiz para o escrivão, convertendo os cinco meses na penitenciária em 45 mil escudos de multa, ou, em alternativa, em cem dias de detenção.",nsubj,1
Alguma coisa se passa à volta deste papel.,expl,1
Alguns até se parecem com os meus.,expl,1
Alguns conseguiram descer através das linhas do Exército; outros foram escoltados por Monsenhor Pérez Serantes [ arcebispo de Santiago de Cuba ] a fim de se renderem.,obj,1
"Aliás, era contra as terças-feiras, propiciadoras de sugestivas pontes, que a lei governamental mais se batia ...",expl,1
"Aliás, há no poema uma alusão explícita à cor brancos os arcos, para não falar na implícita dos alabastros e dos blocos de gelos e várias imagens cinéticas: de que esvoaçam, por baixo passam, se despedaçam, caudais de choro, trémulos astros ...",expl,1
"Além disso, tem que se alterar o aparato jurídico para favorecer ações de negociação.",nsubj,1
A nata dos reformistas foi excluída ou auto-excluiu-se.,obj,1
"Além do PSDB e do PFL, coligou-se em torno da candidatura Covas o pequeno PV.",expl,1
"Além do zagueiro Grun e do centroavante Weber, o lateral-esquerdo Vital Borkelmans encontra-se também com um cartão amarelo e pode ficar de fora hoje.",expl,1
Amaral disse ainda que esse aumento de importações decorre do aumento da demanda que se exerce sobre toda a oferta de produtos.,expl,1
"Ambas as versões se baseiam no mesmo núcleo de código, como lhe chama a Microsoft embora pareça que este núcleo tenha mais a ver com a versão Macintosh que com a de Windows:",expl,1
"Ambos se recusaram a assinar, no final de 1996, o tratado de interdição total de testes nucleares CTBT, segundo o acrónimo inglês.",expl,1
"Analisado isoladamente, é um imposto democrático e que, se levado à sua consequência lógica, o Imposto Único, poderia consumar a revolução tributária que o país deseja e precisa.",mark,1
"Antes, o Leixões marcou um golo, por intermédio de Maurício, na sequência de um canto apontado por Barriga, e foi a equipa que melhor se adaptou às condições do terreno.",expl,1
"Antes, tinha-se recusado a comentar quais as suas próximas iniciativas caso o acordo não resulte.",expl,1
"Ao lado de Luís Miguel Cintra e de Leonor Silveira, apresentados como os guardiões da casa de Oliveira, Deneuve e Malkovich eram os estranhos seduzidos pela obscuridade palavra de Deneuve, lembrando-se de Buñuel.",expl,1
"Ao longo de uma obra original em que tem procurado figurar a génese e os momentos mais marcantes da nossa modernidade filosófica e estética, o filósofo Manfred Frank ainda desconhecido do leitor português, mas já muito traduzido em França e na Itália serve-se, entre outros, do mito do judeu errante, nestas duas vertentes, para seguir um percurso que, na literatura, conduz da viragem para a Idade Moderna e das primeiras viagens pelo desconhecido até à contemporânea deriva pelos mares da interioridade e à condição niilista deste nosso século, preço da emancipação crítica em relação às promessas de estabilidade da Razão e de uma modernidade que um dia viria a falar com língua bífide, afirmando no discurso científico o que negava no poético.",expl,1
"Ao mesmo tempo o atual papado esmagou a teologia da libertação, teorias de concorrência feroz são implantadas em toda parte, o fascismo está de volta, Fidel Castro se tornou uma espécie de Somoza e até Martin Luther King, ficou provado, era plagiário.",expl,1
"Ao mesmo tempo, irá manter-se a recolha indiferenciada tal como hoje a conhecemos.",expl,1
"Afinal, por mais que tentem matar o craque, ele sempre sobrevive, aqui ou ali, onde menos se espera.",nsubj,1
Adoraria se vocês engordassem um pouco mais o Folhateen.,mark,1
"Adivinha-se que a prazo, enquanto as dívidas do clube concentrarem a atenção dos dirigentes e as contas não possibilitarem o pagamento da rescisão do contrato.",nsubj,1
"Actualmente a leccionar Teoria da Literatura e Literatura Portuguesa na Universidade dos Açores doutorou-se, em 1985, com a tese Fernando Pessoa:  Coração Despedaçado , tem sido a par de David Mourão-Ferreira, António Manuel Machado Pires, Fátima Morna e Maria Margarida Maia Gouveia um dos investigadores que mais tem contribuído para que Nemésio não caia no esquecimento.",expl,1
"A partir da Zambujeira, as praias favoritas são acessíveis através dos montes, que se atingem atravessando o ribeiro nas traseiras do café Fresco.",expl,1
"A partir de agora, as guerras como a de Angola ou da Bósnia são praticamente impossíveis de travar de fora e qualquer intervenção cirúrgica ou não, em nome da ONU ou não acarreta um grau de incerteza tão grande que, ao ser accionada, não só pode eternizar os fogos que se pretendiam extinguir como ainda desencadear incêndios em zonas dantes poupadas.",expl,1
"A passagem do testemunho, entre Haia e Lisboa, em matéria de política interna comunitária apenas se fez agora por indisponibilidade da agenda do ministro holandês da Justiça.",expl,1
A pergunta: Se o Brasil repetir a atuação de hoje conseguirá vencer a Holanda na terceira fase quartas-de-final?,mark,1
"A perspectiva de as duas empresas competirem entre si sem se terem em conta os incómodos resultantes para os aveirenses acabou por ditar uma solução de consenso, tendo a autarquia funcionado como intermediária para o bom entendimento entre as partes.",expl,1
A peseta manteve-se no topo do mecanismo de taxas de câmbio do SME,obj,1
"A primeira das críticas ontem apresentadas foi para o novo sistema retributivo, que os enfermeiros consideram nunca se ter adaptado à carreira de enfermagem.",expl,1
"A principal diferença verificada é a sensação de frio na barriga quando se passa pelas curvas do elevado Costa e Silva Minhocão, mesmo em uma velocidade média de 60 km/h.",nsubj,1
"A princípio, a dúvida era sobre a necessidade de se jogar com dois volantes meias que também auxiliam na defesa, Dunga e Mauro Silva.",nsubj,1
A privatização do BFE processar-se-á por concurso público de 65 por cento do capital do banco.,expl,1
"A refeição é subitamente interrompida pela aparição de um jipe NIVA 600 de onde saem dois soldados armados andar armado nesta região, seja-se civil ou militar, é medida obrigatória com os boletins de voto para o referendo dentro de um grande envelope.",expl,1
"A segurança é a antecipação a todos os níveis para ver, ao longe, e ser-se capaz de tudo prever um mal-estar, uma sacanice dos outros.",nsubj,1
"A situação tende a se agravar, uma vez que nenhuma das partes parece mostrar disposição de recuar.",expl,1
"A sua equipa, encabeçada pelos coordenadores técnicos Bernardo Manuel e Abreu Matos, também se mantém, e a tónica é antes a do seu reforço, com a entrada de Fernando Mamede para o quadro técnico, com funções ainda para definir, e de um incondicional do atletismo do clube, António Frade, como seccionista.",expl,1
"A taxa de cobertura das importações pelas exportações melhorou, situando-se em 50,9 por cento, contra 45,1 por cento nos cinco primeiros meses de 1994.",obj,1
"A vitória, por 3-0, do Estrela da Amadora frente ao Desportivo de Chaves é indiscutível, como também é indesmentível que aquilo que se viu ontem na Reboleira pouco teve a ver com futebol.",nsubj,1
"A única justificação para não haver a abolição de portagens é de que, ali, se recebe muito dinheiro, conclui o presidente da Assembleia Municipal.",nsubj,1
"Abraça-se ao irmão, que ficou em 8º lugar.",obj,1
Abriu-se a Porta de Damasco,obj,1
"Abstratos entre medianos e medíocres, como Fukushima, Pérsio, Raimo e Douchez, têm o mesmo ou maior destaque que Volpi e nada que se possa chamar de autonomia para oferecer como lenitivo.",nsubj,1
"Abílio Lourenço, da Comissão de Luta dos Professores de Educação Tecnológica Colpet, lembra que a anterior tutela se limitou a reconverter os professores de Trabalhos Oficinais em professores de Educação Tecnológica, sem lhes dar qualquer tipo de formação.",expl,1
"Acaba por se lançar à estrada dos Quatro Caminhos rumo a Quarteira, sem temer o balão que agora transforma sopros em cadeia.",expl,1
"Acabará com o desleixo e a degradação do parque actualmente existente, que não tem cuidados de jardinagem há muito tempo e que poderá transformar-se em poiso de marginais e toxicodependentes.",expl,1
"Acho que o FC Porto só tem de se preocupar com o Sporting, não pensamos em mais nada.",expl,1
"Acrescenta que o cinquentenário instituto que, a exemplo da Nielsen, tem atuação internacional, se dispõe a oferecer eventuais relatórios diferenciados do concorrente.",expl,1
Destaque: Grande parte da imaginação da infância passa-se na descoberta e na contestação da mentira das regras que o mundo lhe impõe.,expl,1
"Desvalorizando, por outro lado, a posição assumida pelo deputado independente José Magalhães, que considera errada a proposta de Manuel Carrilho Se ele disse isso, o problema é dele, foram as suas palavras --, Jorge Coelho reafirmou a sua confiança no ministro da Cultura.",mark,1
"Deve-se usar pedras pedra goiás e ardósias, madeiras não-brilhantes que riscam facilmente e cerâmicas não-esmaltadas.",nsubj,1
"Já em território iraquiano contam em relatos que têm surgido nos últimos meses, sobretudo na imprensa britânica o pesadelo que deixaram para trás: quilómetros e quilómetros de terrenos lamacentos onde anteriormente existiam pântanos, rios, lagos, culturas agrícolas; aldeias destruídas, populações massacradas, animais e plantas mortos em consequência do que se suspeita serem ataques com armas químicas.",nsubj,1
"Isto porque, nestas condições, e atendendo ainda a que Portugal e Espanha produzem e vendem, grosso modo, a mesma gama de bens e serviços, deixar o escudo apreciar-se relativamente à peseta reduz a capacidade concorrencial das nossas empresas no país, em Espanha e em terceiros mercados, ao mesmo tempo que facilita a penetração das exportações espanholas no mercado nacional e em mercados nossos clientes.",expl,1
"Ivanisevic, nº 4 do ranking mundial, encontrou algumas dificuldades para bater o francês Guy Forget 7-5 e 6-4, acabando por se impôr na batalha do serviço.",expl,1
J.S.R. Uma das condições fundamentais para se criar outros gostos nas pessoas são os concertos.,nsubj,1
"Jean Alesi obteve ontem a pole position provisória para o Grande Prémio de Espanha, que se disputa amanhã no circuito da Catalunha Barcelona.",expl,1
"Joaquim Correia justificou a sua posição cautelosa sobre o assunto, adiantando que o processo de reconversão do Convento de Santo Agostinho em museu se arrasta há oito anos.",expl,1
"José Eduardo dos Santos e Jonas Savimbi reúnem-se em Libreville, concordando que um Governo de Unidade e Reconciliação esteja formado até Junho ou Julho.",obj,1
José Saldanha mostra-se ainda muito surpreendido com a suspensão de que foi alvo a ETEM por parte da Direcção-Geral de Armamento DGA e acusa este organismo de não assumir as suas responsabilidades.,expl,1
June não respondeu se também estava apaixonada.,mark,1
"Já a exploração das áreas comerciais, que se vão distribuir por três pisos o rés-do-chão, o primeiro piso e um mezzanino está ainda por definir a quem irá ser atribuída.",expl,1
"Já antes José Borrell tinha criticado acidamente a comunicação social, a propósito das insistentes perguntas sobre se a ponte abria ao tráfego imediatamente ou não:",mark,1
"Já antes do século XIV se havia iniciado o capítulo da história que une Portugal à famosa Flandres, cuja referência povoa os nossos livros de História do secundário, marcando a memória com nomes quase míticos, como o de Antuérpia.",expl,1
Já em Ancara que se tornaria capital Kemal presidiu a grande Assembléia Nacional.,expl,1
"Já no próximo dia 25, os dirigentes associativos irão reunir-se com o ministro Couto dos Santos para discutir, mais uma vez, o problema do pagamento das propinas universitárias.",expl,1
Isto deve-se possivelmente ao facto de Pedro Pessoa ter feito a prova com dorsal trocado.,expl,1
"Já passou da hora de governo, prestadores de serviços e usuários se empenharem para não só aprofundar as discussões sobre a ineficácia do sistema de saúde, como também para buscar alternativas e soluções viáveis, a fim de proporcionar um atendimento mais digno à população em geral.",expl,1
Já se definiu uma vez como moço de recados de Deus.,expl,1
"Já se quiser falar, ainda por serviço manual, para Trindade e Tobago, Tortola, Estados Unidos, Jamaica ou Austrália, o custo por minuto será de 34000.",mark,1
"Lamentamos profundamente que as verbas para as autarquias voltem a ser atribuídas em função de uma lei desadequada e injusta, mas infelizmente os partidos não se entenderam quanto à promulgação de uma lei que cumpra a Constituição da República e que promova uma distribuição equitativa dos dinheiros do Estado, criticou Mário de Almeida.",obj,1
Leu-se o poeta Borja da Costa e o cântico que Xanana Gusmão escreveu na montanha para a Mulher Timor.,nsubj,1
"Lidou-se um curro de toiros de José Luís Sommer de Andrade, que o Grupo de Forcados amadores da Moita pegou.",nsubj,1
Lucena se declarou pressionado pela imprensa e pela necessidade de buscar o quórum nas sessões da revisão.,expl,1
Luis Oca a se suicida na França,expl,1
Lá vai Dolores Faísca ver o que se passa à porta do Nacofino.,expl,1
"Magalhães Mota, que se confessou muito perturbado ao tomar conhecimento da morte do seu grande amigo, evocou um encontro de ambos, há cerca de um mês, na Buchholz, livraria lisboeta que o professor Miller Guerra frequentava assiduamente.",expl,1
"Mais de mil casais tinham-se oferecido, até quinta-feira à noite, para recolher provisoriamente refugiados, sobretudo crianças.",expl,1
Mais tarde inscreveu-se numa escola de música e não perdia tudo quanto era festinha.,expl,1
"Isto porque, de acordo com a lei, nas presidenciais é eleito o candidato que obtiver mais de metade dos votos expressos ou seja, pelo menos 50 por cento mais um --, excluindo-se desta contabilidade os votos em branco e os nulos.",expl,1
"Isso termina por arrastá-la destestavelmente, sem que se chegue a parte alguma.",nsubj,1
"Devido a o lado fraccionado do cinema, trabalha-se momento a momento e um momento pode ser reduzido a três segundos de expressão, de emoção de vontade--",nsubj,1
"Havia bichas para tudo, desde a tabacaria até aos bares, onde as provisões mostravam uma perigosa tendência para se esgotar.",expl,1
"Foi possível cumprir os 13,4 quilômetros do percurso em uma velocidade média de 40 km/h, incluindo-se a espera nos semáforos.",nsubj,1
"Foi quando noticiei que Fernando Henrique estava em contatos sigilosos com o governo Figueiredo, oferecendo um plano de conciliação entre o regime que se exauria e o que nasceria.",expl,1
"Folha Mas no momento em que a nova moeda for criada, se os preços forem convertidos no pico, não será necessário um aperto monetário, uma recessão temporária?",mark,1
"Folha O Banco Central está se espelhando na experiência de algum outro país, em operação semelhante?",expl,1
"Freneticamente, o Governo tem-se empenhado em gastar centenas de milhares de contos em propaganda para nos convencer das vantagens do aumento em 50 por cento da capacidade seis faixas da ponte em termos rodoviários e noutra inquestionável vantagem que é a futura implantação nela do caminho-de-ferro.",expl,1
"Futebol Transmissão directa da cerimónia de abertura do Mundial de Juniores, que se realiza no Estádio das Antas, no Porto.",expl,1
Futebol e política não se misturam.,expl,1
"Ganhei a medalha de prata, diz-lhe ofegante, mas logo se recusa a acreditar na realidade.",expl,1
Gazeta Filho confirmou que os dormentes se deterioraram muito antes do previsto.,expl,1
"Geralmente procurados por estudantes adolescentes, esses serviços são abertos a qualquer interessado e têm a vantagem de ser gratuitos ou cobrar preços baixos se comparados aos de empresas de consultoria.",mark,1
"Gerhard Berger tem-se mostrado um dos menos entusiasmados com os últimos resultados, uma posição reforçada ontem pelo próprio Jean Todt, director desportivo da Scuderia:",expl,1
"Gomes Motta, respondendo às perguntas dos jornalistas, iria mais longe ao afirmar que os partidos não esgotam a actividade cívica do país e, afastando qualquer mal-estar que o congresso possa provocar nas hostes socialistas por eventualmente ofuscar alguns dos seus projectos, esclareceria ainda que esta iniciativa e as do PS em certa medida completam-se.",expl,1
"Henrique Calisto decidiu-se, por isso, a mexer na equipa trocando Saavedra por Omer.",expl,1
"Irritado com este acto de apropriação, foi buscar uma espingarda US 30 semiautomática, utilizada em safaris, e 31 cartuchos, e dirigiu-se para o Cocke.",obj,1
"Herbert Berger, diretor-superintendente da empresa, diz que o Charade se aproxima do Honda Civic em tamanho e custa bem menos.",expl,1
Hoje deve se encontrar com FHC.,expl,1
"Há mais de uma semana que o cessar-fogo entre sérvios e muçulmanos está a ser mais ou menos respeitado e, à semelhança das restantes frentes de combate, a situação nesta região tem-se mantido calma.",expl,1
"Há quem defenda, no entanto, que se trata de um fax apócrifo, realmente escrito pelo deputado José Magalhães, o qual teria, aliás, imitado a letra do ex-deputado António Barreto.",expl,1
Há quem se orgulhe dos golpes que consegue imaginar e confunda artimanhas com estratégia.,expl,1
"Há razões técnicas e também de marketing, porque o público nunca sabe a que dia joga a sua equipa e a percepção do que se vai passando, para o público em geral, também não é a mesma.",expl,1
Ignora-se qual o princípio que preside a tão injusta como iníqua privatização;,nsubj,1
"Iliescu tinha anunciado que se deslocaria amanhã ao vale de Jiu, mas ontem os serviços presidenciais disseram que a viagem fora cancelada.",expl,1
"Importados pela Céramus, os pisos de uso comercial para hotéis e shopping centers destacam-se pela grande resistência.",expl,1
"Indagados sobre se concordavam com a posição da Igreja com relação ao uso de camisinha, 74% discordaram totalmente e 13% discordaram em parte.",mark,1
"Inicialmente religião dos pobres, a nova mensagem depressa se estende a todas as camadas sociais e será vigorosamente divulgada pelos pequenos grupos iniciais, que depois dão origem a novas comunidades.",expl,1
"Inspira-se no mais antigo e melhor bailarino de minha companhia, que morreu no último verão, ela diz.",expl,1
"Mais tarde, o Ford Fiesta voltou a parar no mesmo local à esquina da rua da Pensão Beira Baixa, onde Carlos Miguel almoçou, e também muito próximo de um eucaliptal onde o rapto se consumou.",expl,1
"Mais tarde, quando estiverem criadas condições económicas, proceder-se-á à criação de um mercado comum de mão-de-obra.",nsubj,1
"Mais uma vez, se vê que a deseducação é o problema que mais sai caro ao Brasil.",nsubj,1
